Id	Text	Label
facebook_corpus_msr_489405	Every Indian is proud of what army did last night #beunited	non-offensive
facebook_corpus_msr_477529	I think there should be some option and clarity on it which we will have to wait and watch. If I get any legitimate info on the same will post for the benefit of all.	non-offensive
facebook_corpus_msr_335703	Oh!!Such a mean degrading inhumane people. Would like to kill them. Nature's bounty is for all. Nobody can deny the right	non-offensive
facebook_corpus_msr_490643	Lata and shareen Bhan Sonia Shenoy best group of ladies in cnbc tc 18	non-offensive
facebook_corpus_msr_467685	Can our Ex PM give solution rather just   Speaking against how this has been implemented	non-offensive
facebook_corpus_msr_477643	What will people abroad do with the indian currency where can they exchange the money	non-offensive
facebook_corpus_msr_353342	We want peace BUT NOT AT THIS PRICE NEVERSo whenever they do shits like this we must answer the in the most appropriate wayWE need not be inhumaneBUT DESTROY EVERY BASE OF THEM INVOLVE  IN THE heinous crime and more than that	non-offensive
facebook_corpus_msr_393747	India must attack continuously. One single attack on porkistan will not do any damage to them neither will lower their morale.	non-offensive
facebook_corpus_msr_487682	sky is the limit ..mind is the elevators ...make sure you have the power to raise to the heights ...for honda gen set advt	non-offensive
facebook_corpus_msr_406206	Sharon Rowley, trump did NOTHING to allow me be licensed, carry or own a gun! Come to the 21st century girl! And you can have him! Bahahahahahaha! #waitingforimpeachment	non-offensive
facebook_corpus_msr_331535	Dude india have not such diplomatic courage to talk about matter of Turkey .You will thrash	Offensive
facebook_corpus_msr_466520	Looks like he was programmed yday to speak this way by Sonia 😜	Offensive
facebook_corpus_msr_482887	Cyrus is virus he trying ambanification of tata group of company ethic and people come first for tata group than profit	Offensive
facebook_corpus_msr_441346	Domestically and internationally, the Modi government is stumbling from one blunder to another	Offensive
facebook_corpus_msr_331495	Turkey is supporting those isis thugs and now they dare lecture us on kashmir issue...their bad times are about to start i guess...😂😂😂😂	Offensive
facebook_corpus_msr_468445	all transactions will be online...wow ..so if you want to buy a small pack of maggi noodles or want to buy a kilo of grocery ..you will use online transactions..??Has old age crippled their nervous system..:/ ??	Offensive
facebook_corpus_msr_466435	One minute silence for all those entering insulting comments on MMS. If this man didn't open up economy in 1990s you all will be living in f#*&ing socialist country.	Offensive
facebook_corpus_msr_402026	Twinkle Khanna has no business to critise Sr.journlist .  She knows only acting in flop movies.	Offensive
facebook_corpus_msr_440976	Corporate people are happy. Common people are in the midst of insecurityand patthetic situation .	Offensive
facebook_corpus_msr_371559	They are mutilating our soldier's body parts and you are saying to watch it for your own profit. Shame on you rubbish media channel	Offensive
facebook_corpus_msr_467868	Hopeless fellow. 10 years ruined our country and now opens his mouth also for bad reason.	Offensive
facebook_corpus_msr_440426	Indian people like only bed politics like Sonia and Rahul	Offensive
facebook_corpus_msr_333566	Now A days its very very easy to kill any one just blame him that he was stealing  a cow or he is carrying  coW  meat.#NO LAW#NO POLICE#NO HUMANITY #NO CONSTITUTION #MAIN thing  WITHOUT EVIDENCE BLAME ANY ONE # AND  1 LAST AND MOST  IMP THING HE SHOULD  BE  A  MUSLIM#	Offensive
facebook_corpus_msr_378286	U mother fuc**** abp editorY not posting about sukuma Son of bitch y diverting issue	Offensive
facebook_corpus_msr_333706	How come RNDTV gets BREAKING NEWS only when it involves Hindus and conveniently missed or hides anything done by Chrislamist anti-India forces?Why they did not cover Dhulagarh anti-Hindu pogrom? What about Kairana exodus? Why no outrage on Dr Narang's lynching?	Offensive
facebook_corpus_msr_337866	A MAN LIKE U SHOULD NOT BE THERE WITH KHUJLIWAL JEE. WHO IS NOTHING BUT A JOKER.	Offensive
facebook_corpus_msr_470727	when rahul gandhi was in line for exchange,it was said to be for publicity, here mother of our respected PM is in line,what to say now?	Offensive
facebook_corpus_msr_334592	Very Nice Decision.. Beggars ko beggars rehne do..aur Sunni Vs Shiaa war khelne do.. Porkistani now Watching Chinese movies.. Bcoz next generation should ne Chinese.. 😜😜😂😂😂	Offensive
facebook_corpus_msr_331650	Please you fat parrot of Hitler Trump will get us into world war 3. Please grow a pair and understand Trump is NOT god nor can he just do as he pleases. Oh wait your head is so far up his behind you can't breathe and  think for YOURSELF	Offensive
facebook_corpus_msr_440985	Mohammed Allaudin.  Make your brain digital and win prizes.	Offensive
facebook_corpus_msr_440072	One man show.  Dictater  are always  bad for ony country	Offensive
facebook_corpus_msr_467877	Stupid economist and stupid PM, who cannot do better for country	Offensive
facebook_corpus_msr_323114	Hello karki , How are you?A troll paid by BJP....have seen you on mayank gandhi's posts and on all news channel's posts spams all posts lol..Btw they spent 81.23 crore in 15-16 and not 500 crore. And tell me how much it costs to spam all petrol pumps across the country with Modi's photo on billboards about ujjwala yojna and why is it needed at all? lOL	Offensive
facebook_corpus_msr_466450	Hundreds of people were killed by your friends in Bombay, where were you at that time.	Offensive
facebook_corpus_msr_441355	Even if modi ji farts, bhakts be like wow what a fragrance i want the same perfume!!! :P :P	Offensive
facebook_corpus_msr_461212	Stupid man. can't even deliver a speech without reading and he defends demonitization decision 😂	Offensive
facebook_corpus_msr_440936	Feeling proud to be a citizen of developing and changing India...Thank God we are not in hands of most corrupted political party in the whole world, CONGRESS...	Offensive
facebook_corpus_msr_443728	ANY  THING MULTIPLIED WITH ZERO,  QUOTIENT WILL BE ZERO ---ZERO DISCOVERED BY INDIA----BE COOL ENJOY WATCHING CARTOON CHANNEL	Offensive
facebook_corpus_msr_406626	One day we get a news soon..thad krk rape by social media and beten by comments	Offensive
facebook_corpus_msr_331463	Hosting Turkey President ia a great move by the India because Turkey is the gateway to EuropeChina already sent the freight train to Britain and it's a India turns to make infrastructure to sell its productsBut some blind bhakts won't understand	Offensive
facebook_corpus_msr_331468	What has Pakistan done to prove themselves NSG worthy? Give the membership to North Korea while you're at it. What a ridiculous stance!	Offensive
facebook_corpus_msr_343111	Islam is not a religion and Allah is a big piece of mothafucker Like if you agree	Offensive
facebook_corpus_msr_469126	Mr. Modi i have a deep grief that why i vote u. U are curse to India.	Offensive
facebook_corpus_msr_330493	Tweet him Sir, pleading here won't give u answers :)Facebook is a land of morons when it comes to politics pride n country...	Offensive
facebook_corpus_msr_461213	Why was The Economist correspondent barred from attending the Governor's  press conference.?	Offensive
facebook_corpus_msr_414478	CNBC-TV18, Nice Pic + Caption ! (y)🔊 Good Afternoon :) 👤CNBC-TV18📆 Tuesday : 18 April 2017✪ CNBC-TV18 ➽ Visit My Profile⏰ Bot Late♻48 Second :)8| Topper▶Vikas Das<3 BotBoss,Top 🔛 Server 2 <3	Offensive
facebook_corpus_msr_322521	u piggistani only can say all dis stuff becuse u hv nothing there except terriorist	Offensive
facebook_corpus_msr_330465	time to repeat another 47 :D so that indians would again celebrate a new division day as an independance day :D	Offensive
facebook_corpus_msr_330430	Pakistan is obviously emboldened by China's  support otherwise they will dare not indulge in such acts.  Bloody cowards.  btw India is far ahead on all economic parameters and it about time Pakistan stopped comparing itself with a giant.  Even before they realise entire Pakistan will be under Chinese control, if not already.	Offensive
facebook_corpus_msr_467546	Khud pm they tab toh bole nahi ...now it's too late .	Offensive
facebook_corpus_msr_481838	BJP is the only party to rule USA TOO.. Modi is only best for USA... 😁😃😁	Offensive
facebook_corpus_msr_468725	Can any one highlight the long term gains and not long term predictions	Offensive
facebook_corpus_msr_467645	I am sure Modi( nautanki) cannot understand a word...  It's pure English.. must have had hard time to google...sad is we are blinded by the Media.. and Media is sold to BJP:.!!BJP involved in such big scams like Vyapam... Lalit modi-Sushma swaraj... Malya.... Riots gujrat....and we are talking about congress scams...? ahh....Biased... blinded..!! how can we forget 1991 Recession..??	Offensive
facebook_corpus_msr_467759	One bjp leader suicides today in kerala . Acha din agaya	Offensive
facebook_corpus_msr_330105	Shehryar Riaz Shoe Bomber was a MuslimThe Beltway Snipers were MuslimsThe Fort Hood Shooter was a MuslimThe underwear Bomber was a MuslimThe U-S.S. Cole Bombers were MuslimsThe Madrid Train Bombers were MuslimsThe Bali Nightclub Bombers were MuslimsThe London Subway Bombers were MuslimsThe Moscow Theatre Attackers were MuslimsThe Boston Marathon Bombers were MuslimsThe Pan-Am flight #93 Bombers were MuslimsThe Air France Entebbe Hijackers were MuslimsThe Iranian Embassy Takeover, was by MuslimsThe Beirut U.S. Embassy bombers were MuslimsThe Libyan U.S. Embassy Attack was by MuslimsThe Buenos Aires Suicide Bombers were MuslimsThe Israeli Olympic Team Attackers were MuslimsThe Kenyan U.S, Embassy Bombers were MuslimsThe Saudi, Khobar Towers Bombers were MuslimsThe Beirut Marine Barracks bombers were MuslimsThe Besian Russian School Attackers were MuslimsThe first World Trade Center Bombers were MuslimsThe Bombay & Mumbai India Attackers were MuslimsThe Achille Lauro Cruise Ship Hijackers were MuslimsThe September 11th 2001 Airline Hijackers were Muslims'Robert Kennedy was killed by a MuslimAl-Qaida terrorists attack African hotel popular with westernersAt least 27 dead after Islamists seize luxury hotel in Mali's capitalAnd the list continues to grow!Think of it:Buddhists living with Hindus = No ProblemHindus living with Christians = No ProblemHindus living with Jews = No ProblemChristians living with Shintos = No ProblemShintos living with Confucians = No ProblemConfucians living with Baha'is = No ProblemBaha'is living with Jews = No ProblemJews living with Atheists = No ProblemAtheists living with Buddhists = No ProblemBuddhists living with Sikhs = No ProblemSikhs living with Hindus = No ProblemHindus living with Baha'is = No ProblemBaha'is living with Christians = No ProblemChristians living with Jews = No ProblemJews living with Buddhists = No ProblemBuddhists living with Shintos = No ProblemShintos living with Atheists = No ProblemAtheists living with Confucians = No ProblemConfucians living with Hindus = No ProblemMuslims living with Hindus = ProblemMuslims living with Buddhists = ProblemMuslims living with Christians = ProblemMuslims living with Jews = ProblemMuslims living with Sikhs = ProblemMuslims living with Baha'is = ProblemMuslims living with Shintos = ProblemMuslims living with Atheists = ProblemMUSLIMS LIVING WITH MUSLIMS = BIG PROBLEM**********SO THIS LEAD TO *****************They’re not happy in GazaThey're not happy in EgyptThey're not happy in LibyaThey're not happy in MoroccoThey're not happy in IranThey're not happy in IraqThey're not happy in YemenThey're not happy in AfghanistanThey're not happy in PakistanThey're not happy in SyriaThey're not happy in LebanonThey're not happy in NigeriaThey're not happy in KenyaThey're not happy in Sudan******** So, where are they happy? **********They're happy in AustraliaThey're happy in EnglandThey're happy in BelgiumThey're happy in FranceThey're happy in ItalyThey're happy in GermanyThey're happy in SwedenThey're happy in the USA & CanadaThey're happy in Norway & IndiaThey're happy in almost every country that is not Islamic! And who do they blame? Not Islam... Not their leadership... Not themselves... THEY BLAME THE COUNTRIES THEY ARE HAPPY IN!! And they want to change the countries they're happy in, to be like the countries they came from where they were unhappy and finally they will be get hammered!!!!Islamic Jihad: AN ISLAMIC TERROR ORGANIZATIONISIS: AN ISLAMIC TERROR ORGANIZATIONAl-Qaeda: AN ISLAMIC TERROR ORGANIZATIONTaliban: AN ISLAMIC TERROR ORGANIZATIONHamas: AN ISLAMIC TERROR ORGANIZATIONHezbollah: AN ISLAMIC TERROR ORGANIZATIONBoko Haram: AN ISLAMIC TERROR ORGANIZATIONAl-Nusra: AN ISLAMIC TERROR ORGANIZATIONAbu Sayyaf: AN ISLAMIC TERROR ORGANIZATIONAl-Badr: AN ISLAMIC TERROR ORGANIZATIONMuslim Brotherhood: AN ISLAMIC TERROR ORGANIZATIONLashkar-e-Taiba: AN ISLAMIC TERROR ORGANIZATIONPalestine Liberation Front: AN ISLAMIC TERROR ORGANIZATIONAnsaru: AN ISLAMIC TERROR ORGANIZATIONJemaah Islamiyah: AN ISLAMIC TERROR ORGANIZATIONAbdullah Azzam Brigades: AN ISLAMIC TERROR ORGANIZATIONAND A LOT MORE!!!!!!!Think about it........ frown emoticon 20 signs that psychopath Muslims do:1] Kill anyone who insults Islam or Mohamed-mad. (Koran.33; 57-61).2) Kill all Muslims who leave Islam. (Koran.2;217/4;89/Bukhari.9;84-57).3) Koran cannot be doubted. (Koran.2; 1).4) Islam is the only acceptable religion. (Koran.3; 85).5) Muslims must fight (jihad) to non-Muslims, even if they don't want to. (Koran.2; 216).6) We the non-Muslims are pigs and apes. (Koran. 2;62-65/Koran.5;59-60/Koran.7;166).7) We the non-Muslims cannot be friends with Muslims. (Koran.5; 51).😎 We the non-Muslims sworn enemies of Muslims and Islam. (Koran.4; 101).9) We the non-Muslims can be raped as sex slave. (Koran.4; 3 & 24/5; 89/23; 5/33; 50/58; 3/70; 30).10) We the non-Muslims the vilest of creatures deserving no mercy. (Koran.98; 6).11) Muslim must terrorized us (non-Muslims). (Koran.8; 12 &59-60/ Bukhari.4; 52; 220).12) Muslims must strike terror into non-Muslims hearts. (Koran.8; 60).13) Muslims must lie to us (non-Muslims) to strengthen and spread Islam. (Koran.3; 28? 16; 106).14) Muslims are allowed to behead us (non_Muslims) (Koran.47; 4).15) Muslims are guaranteed to go to heaven if they kill us (non-Muslims). (Koran.9; 111).16) Marrying and divorcing pre-pubescent children is OK. (Koran.65; 4).17) Wife beating is OK. (Koran.4; 34).18) Raping wives is OK. (Koran.2; 223).19) Proving rape requires 4 (four) male Muslim witnesses. (Koran.24; 13).20) Muslims are allowed to crucify and amputate us (non-Muslims). Koran.8; 12/47; 4).- [ ]	Offensive
